user,item,rating
user_000021,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,4
user_000021,b40b34db-4b9d-479d-a2c3-55460f95d97a,1
user_000021,b6b2bb8d-54a9-491f-9607-7b546023b433,4
user_000021,b9dc0132-d31e-489a-a2af-4dc9dc035be7,4
user_000021,ba8e48c4-4edc-46fa-86ba-873c96857f0c,3
user_000021,bc62fd76-11bd-45ca-bfc4-d8690154a86f,3
user_000021,bc68928b-fbb5-4aac-baae-52ba49202372,3
user_000021,bea3a6b6-74c0-4377-a752-89fc7a674fea,5
user_000021,c0951f14-a2af-4f1a-a9e5-144587d39637,4
user_000021,c3aeb863-7b26-4388-94e8-5a240f2be21b,3
user_000021,c3b5869a-3819-4993-8c8a-f2a18f6e8839,1
user_000021,c3da7d1d-e991-4e00-a0b9-6f001cc9da0c,1
user_000021,c5300096-cfb0-4801-b146-166e2d02f08a,3
user_000021,c6d2cbdf-30e7-4233-a1b4-e892f116ada1,1
user_000021,c8fc1732-d191-4a29-a33a-410f98eff13b,1
user_000021,cc546218-cc08-4ae9-9592-ac1596c1470d,1
user_000021,cd89d450-4882-40f8-80ee-aca115d4a42b,1
user_000021,d0676301-7ffc-4ff6-8b38-f8aeb8553115,3
user_000021,d13f0f47-36f9-4661-87fe-2de56f45c649,3
user_000021,d25a4981-832f-496d-9807-ca06b54979ae,1
user_000021,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,1
user_000021,d5c5c11b-153d-4f28-9525-db5ec1bfe0ad,1
user_000021,d5c79890-36c5-4f1b-bed3-4468eee093f3,1
user_000021,d6ed7887-a401-47a8-893c-34b967444d26,4
user_000021,dc0d05ce-2f47-4962-b4fa-8631a0a51987,1
user_000021,dcaa4f81-bfb7-44eb-8594-4e74f004b6e4,5
user_000021,deaddf4e-1209-4d93-bb75-f53780d1c0c4,5
user_000021,ded4138b-aaec-4a0b-a3ce-1063ba705ec2,1
user_000021,dfa0e21c-ee3e-44da-81d5-58e3c1218a9f,3
user_000021,e13d2935-8c42-4c0a-96d7-654062acf106,5
user_000021,e204ed91-3684-4561-b29b-d0b53f8459a7,1
user_000021,e23eac42-f904-47da-8599-823ff431bea4,1
user_000021,e36e78eb-3ace-4acd-882c-16789e700ab7,3
user_000021,e4a135d0-1948-4620-bc07-b0217d09ccc1,3
user_000021,e500d79e-b0b4-4189-84b4-9379f1dc531e,1
user_000021,e54e065f-0ce6-4779-9a9a-afd7b997471f,1
user_000021,e7edc301-cd55-41ce-b3d8-c3f83cd90a60,3
user_000021,e8374874-4178-4869-b92e-fef6bf30dc04,1
user_000021,e940d7a3-01d0-468c-86ea-5dc4d89dcf80,5
user_000021,e94357c5-815c-424d-80d4-968ec02d6d05,4
user_000021,e966076c-5c85-4c01-876f-cd2ecded6760,1
user_000021,ed801bdd-f057-41c0-94fb-76cb5676cd59,3
user_000021,ed8d9e99-53c3-4e3a-beea-2cea49e1431a,3
user_000021,ef0a870a-6c92-4db6-a32a-09150e1dcf61,3
user_000021,f181961b-20f7-459e-89de-920ef03c7ed0,1
user_000021,f3604844-cf44-4e50-8bef-5400562e5316,1
user_000021,f5d56157-c5fe-490f-bf91-8d200e7f9b5f,1
user_000021,fbf9c183-0f06-4b0d-96e0-5e7eaebeee5e,3
user_000021,fc6a16d9-5dfd-43b1-be98-ba49366d9f27,5
user_000021,ff9ef2ef-73a6-496c-8528-4b12b21afbfd,1
user_000021,fffb8822-bf6f-4d1f-aa56-97de18f96a5c,1
user_000026,ac15222f-fb8a-4d2b-b4da-bde1c19f0a9f,5
user_000027,1d8010a0-b642-4c8f-9c8d-8dc66b7bb81a,5
user_000048,3bf74908-e8b3-4158-8fae-4fd795bb4474,5
user_000052,008f91ae-5eed-4295-bee4-85cc71838648,5
user_000052,050adc0a-f3c7-4bd9-9ad1-e3971f5e77db,4
user_000052,0688add2-c282-4ee2-ba61-223ffdb3c201,4
user_000052,0c6b687a-1225-47a1-b6a9-55381755ecf4,5
user_000052,0d90f48b-3822-4c86-ad8d-ea5ff7ad10d4,1
user_000052,10a402b7-0e50-4479-b007-9cfdd5eaa287,3
user_000052,12d432a3-feb0-49b1-a107-d20751880764,5
user_000052,15076786-3f8a-44be-8b2e-d918a50e2f03,3
user_000052,1870fb43-50f1-4660-a879-bb596d1519b6,4
user_000052,1aded574-9e16-4648-861a-24fd6f1c309e,4
user_000052,22a40b75-affc-4e69-8884-266d087e4751,5
user_000052,24e1b53c-3085-4581-8472-0b0088d2508c,4
user_000052,2cb04429-2b9b-42a0-8d34-9708e36e5046,1
user_000052,2d576cfe-7669-4af0-a66a-86c8362f47c5,5
user_000052,31745282-b1ea-4d62-939f-226b14d68e7c,5
user_000052,321fdfbb-426b-43f7-8295-fa9aca6348d9,4
user_000052,33464f19-aa8b-4bbf-982d-05f5e78643c8,5
user_000052,35f92c4a-69d0-4ed1-ab9e-05259db89d14,4
user_000052,3e55d51d-687f-4a9d-af96-2fabccf802e5,1
user_000052,3f2e771c-6559-4603-8c4a-90c89bc94aa1,4
user_000052,424f2349-f719-46c0-ab39-abbb4364d95f,4
user_000052,43c0958c-27ef-46c4-b4cc-83cfca54170d,5
user_000052,47562954-db6d-4f9e-b49d-561248c37448,4
user_000052,4a60824c-be84-44c5-8632-c0c2b2ff145f,4
user_000052,4b4b24bb-a553-4726-8c4d-a571a881fe59,5
user_000052,4cc51547-88ae-49a2-bf7e-0ef65ee7a94c,5
user_000052,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,5
user_000052,4ed743bb-1323-4ba8-b33f-322f4ecda526,5
user_000052,51086134-0896-4c00-b54a-c5c37aeaf2bf,5
user_000052,534ee493-bfac-4575-a44a-0ae41e2c3fe4,4
user_000052,549f5c76-8540-4fe5-91bb-a55bd01b53a0,3
user_000052,55d14b87-c718-463e-b4c8-318e1dc5e72f,5
user_000052,5c56a575-f1f4-4290-9f41-d7193c9657c4,5
user_000052,5dfdca28-9ddc-4853-933c-8bc97d87beec,4
user_000052,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,4
user_000052,678d88b2-87b0-403b-b63d-5da7465aecc3,3
user_000052,72c81780-1f0f-482c-88c5-6e80788a36f7,4
user_000052,7364dea6-ca9a-48e3-be01-b44ad0d19897,5
user_000052,7bedf226-37e5-487b-bbf2-8a9c6f7beed9,4
user_000052,7cf0ea9d-86b9-4dad-ba9e-2355a64899ea,1
user_000052,7dce8e46-63c0-46b5-b7fa-dfc84ed8727e,1
user_000052,7e26cbe1-b8f5-4215-af82-e43d5f8ff308,4
user_000052,82a5b152-ee60-4447-939a-dd5a91cd7c38,4
user_000052,847e8284-8582-4b0e-9c26-b042a4f49e57,5
user_000052,8bfac288-ccc5-448d-9573-c33ea2aa5c30,1
user_000052,98a58ea9-d7a3-446b-96f8-235b9e2fb5d5,1
user_000052,99d6cff5-7cd7-4980-b40f-3e34aac44171,4
user_000052,9c9f1380-2516-4fc9-a3e6-f9f61941d090,4
user_000052,9d30e408-1559-448b-b491-2f8de1583ccf,4
user_000052,9e1379bd-8ecd-47f6-bde2-d745c476bf1a,4
user_000052,9fb1214e-49d7-4e64-9931-a2948a47acee,1
user_000052,a6bfadac-d028-4bda-a5b2-e1468f556569,3
user_000052,a9044915-8be3-4c7e-b11f-9e2d2ea0a91e,4
user_000052,aab5c954-cabe-432e-899e-1c4f99757327,5
user_000052,ac3fbaec-67bf-4454-b4a5-b3b987ef5847,1
user_000052,b669c53e-5a1f-4adc-80be-755e64e8115e,4
user_000052,b9472588-93f3-4922-a1a2-74082cdf9ce8,5
user_000052,ba147ea0-60c4-4a40-9da6-0d5c2b2e7b03,5
user_000052,be04c6a7-f7e8-4236-8124-3883d05eb259,3
user_000052,c1d3b7eb-e80c-4c88-8d3d-c5626099fd56,4
user_000052,c306d351-62e9-4d04-ab9f-7d7a07059e65,4
user_000052,ca891d65-d9b0-4258-89f7-e6ba29d83767,5
user_000052,cc0b7089-c08d-4c10-b6b0-873582c17fd6,5
user_000052,d530dbf9-69b1-404f-98f2-0431104f5a1e,4
user_000052,d8d1b067-78bb-4db7-8f91-db2ff9a83ee5,4
user_000052,e0d00886-c147-453b-be56-aaf4d3e3c09a,3
user_000052,e471b63c-c3b5-4f62-a971-cd0b2273838f,3
user_000052,eace2373-31c8-4aba-9a5c-7bce22dd140a,5
user_000052,ed2ac1e9-d51d-4eff-a2c2-85e81abd6360,4
user_000052,f57e14e4-b030-467c-b202-539453f504ec,5
user_000052,f5ca3e16-e407-4b5f-94d0-7610a6c9a6af,4
user_000052,f9f45d17-4603-49df-a8e9-6af733873c95,1
user_000052,fb01635c-51fc-4cad-b71f-62e18bb3433b,5
user_000052,fcd51197-f95a-4f97-b881-61c63d1a8930,4
user_000052,fd429857-5ace-4609-ae54-1502c3bdac11,5
user_000054,03ad1736-b7c9-412a-b442-82536d63a5c4,5
user_000054,1b764e7a-ded1-42bc-8c85-85703b6d72a5,5
user_000054,22a1f4d7-81ff-4216-ac06-3387da6bc118,5
user_000054,22f74ff1-ecec-4ef2-b1f7-44fbb8139f9d,4
user_000054,26f07661-e115-471d-a930-206f5c89d17c,4
user_000054,373faa02-74d7-4b1d-9b47-7574ad510f8d,4
user_000054,39ab1aed-75e0-4140-bd47-540276886b60,5
user_000054,3a528006-1429-47f4-ae9b-2ea95343e16a,5
user_000054,3bd6ba5e-dd1b-414f-b999-b8d88e627013,4
user_000054,3c3c2903-2107-4f79-aadc-319c118f35ba,5
user_000054,3fec1a97-7490-4dcc-a33e-ea40723b9d5f,3
user_000054,40e69149-45a7-4dab-8128-c5a4d9654eeb,4
user_000054,45d29fa5-6e8e-4e40-a519-2217f332bcac,5
user_000054,4a4ee089-93b1-4470-af9a-6ff575d32704,5
user_000054,57961a97-3796-4bf7-9f02-a985a8979ae9,5
user_000054,5dedf5cf-a598-4408-9556-3bf3f149f3ba,5
user_000054,65f4f0c5-ef9e-490c-aee3-909e7ae6b2ab,5
user_000054,67f66c07-6e61-4026-ade5-7e782fad3a5d,1
user_000054,68f1175b-592b-4f28-ab1c-85c7a438c636,4
user_000054,6b335658-22c8-485d-93de-0bc29a1d0349,5
user_000054,6be97d02-b66e-46d5-931c-0a81087fecbc,5
user_000054,6fa09822-bbe4-4ff8-901d-4a39a4dd82e9,5
user_000054,6ffb8ea9-2370-44d8-b678-e9237bbd347b,5
user_000054,7249b899-8db8-43e7-9e6e-22f1e736024e,5
user_000054,75ef4186-ede2-429b-aff2-3069a8be1c27,1
user_000054,81df2271-03a1-46a3-bb30-cce187235312,5
user_000054,8aa5b65a-5b3c-4029-92bf-47a544356934,5
user_000054,8eed05a5-e9a1-4dda-8b33-e354c4ecc8b6,1
user_000054,9044c2be-02a0-4de3-8e99-e0231d8f9f31,3
user_000054,9e53f84d-ef44-4c16-9677-5fd4d78cbd7d,5
user_000054,a466c2a2-6517-42fb-a160-1087c3bafd9f,5
user_000054,a5c91f15-769f-41e3-982b-a0a332a0541e,5
user_000054,ac865b2e-bba8-4f5a-8756-dd40d5e39f46,5
user_000054,b5cdc196-c068-490d-afae-8a15ae6cae0d,5
user_000054,b7ffd2af-418f-4be2-bdd1-22f8b48613da,5
user_000054,bdacc37b-8633-4bf8-9dd5-4662ee651aec,5
user_000054,c428180a-2871-4788-9815-e09f7390c6ec,5
user_000054,c544ed4d-2390-4442-a83e-1ea2883b09c8,5
user_000054,c79c43d4-cbed-4373-89ce-6560f62eb7d8,5
user_000054,ceb7b6be-1dbb-4d80-b157-5588bc884764,1
user_000054,d0d93f12-bb1a-4053-99f7-bcf5e63cf844,5
user_000054,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,5
user_000054,dc73bb40-b697-4df9-a2ec-0555bebdba75,5
user_000054,e61baf26-04fe-4f07-8f2a-c1ecbf7ca4c1,4
user_000054,eeb1195b-f213-4ce1-b28c-8565211f8e43,5
user_000054,fca2e3b9-d29c-4b41-bde9-0ea5fd279843,5
user_000074,013fa897-86db-41d3-8e9f-386c8a34f4e6,2
user_000074,028e1863-cab4-4a3d-9dd9-91c682c91005,2
user_000074,0372006b-dcf8-4fb9-8694-d5ea3d2540f0,2
user_000074,056e4f3e-d505-4dad-8ec1-d04f521cbb56,2
user_000074,0af247e7-7c05-4efd-a46c-23975b013c38,2
user_000074,0c751690-c784-4a4f-b1e4-c1de27d47581,2
user_000074,0cdffc9a-3191-4310-88cf-3aace36be325,2
user_000074,0e7ef08c-e735-48f9-a07c-cff6b546c978,2
user_000074,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,5
user_000074,1327beb8-ed6b-4c26-a8b7-5209eb01ce2c,2
user_000074,133d8fd7-9888-44a3-8ae0-f316a17002cd,2
user_000074,14ed9dea-1bb0-4743-ba32-39674a71da89,2
user_000074,164f0d73-1234-4e2c-8743-d77bf2191051,2
user_000074,1b423baf-fa6e-499a-928d-7ae6e7434ace,3
user_000074,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,2
user_000074,2061f628-01cd-4343-a078-900f639d67fe,2
user_000074,23379579-b65c-43b5-bf60-b9c72aacb95d,5
user_000074,23cc67f6-7cf2-4e32-a09c-0afc1aeaee3a,2
user_000074,2452bb8a-6c1c-4108-ad9e-91ef88d900c1,2
user_000074,2944824d-4c26-476f-a981-be849081942f,3
user_000074,29a001b5-271a-4359-815f-32c6671843e0,2
user_000074,2da9b8e3-e2de-4599-aa30-bf47e35e3fc0,2
user_000074,2e7347dd-3177-4062-b4e9-8f682cbdaf7f,2
user_000074,2e7afe0c-ec52-4c1d-9413-5d40f77922c7,2
user_000074,2f548675-008d-4332-876c-108b0c7ab9c5,5
user_000074,36bfa85f-737b-41db-a8fc-b8825850ffc3,2
user_000074,3855c18f-2bc9-4c51-aad1-00804a8ceae5,4
user_000074,38f4efba-ef15-4474-b4ca-7f23db59d714,5
user_000074,3c916481-03df-48b5-b0b2-0b6bc82fccac,2
user_000074,3e30aebd-0557-4cfd-8fb9-3945afa5d72b,3
user_000074,3f542031-b054-454d-b57b-812fa2a81b11,5
user_000074,3fe1943e-b1d4-4391-bfd0-572de9e5bda4,2
user_000074,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,2
user_000074,46473e7e-6faa-4628-a6a3-c78e5f02a412,2
user_000074,46f6013f-35b8-4df0-9449-abe41dc859b5,2
user_000074,48dc5b7e-f4d2-47ab-911a-e39ba892074a,3
user_000074,4b585938-f271-45e2-b19a-91c634b5e396,3
user_000074,4e81cd67-be90-4d2d-870b-0d03766685b9,5
user_000074,4ec9883f-f359-4b41-bcf9-4d92e97f2f20,2
user_000074,543757df-2c79-48ad-8af1-7bac5e2d6065,2
user_000074,57879ca6-44aa-4b75-9a97-b801f57a1331,2
user_000074,578c1e77-4756-44dd-86a9-b1e71a5b635e,5
user_000074,57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,5
user_000074,5805761c-fa24-40e5-bb79-295a64195bf7,2
user_000074,5b1f38d2-4a09-4708-a3c4-4e35ae05a24b,2
user_000074,615e497a-340d-4efd-b191-73a22c280784,2
user_000074,650e7db6-b795-4eb5-a702-5ea2fc46c848,5
user_000074,655b3e5b-09e4-45dd-941c-6fa3fc12521b,2
user_000074,69158f97-4c07-4c4e-baf8-4e4ab1ed666e,2
user_000074,6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,2
user_000074,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,2
user_000074,6ef0f809-585b-4b1d-b933-51b932c03b66,2
user_000074,6f3d4a7b-45b2-4c08-9306-8d271e92cb4f,5
user_000074,7307aecd-17db-4550-a5a0-30caa23caa77,3
user_000074,767026a6-9e39-463b-9d04-ed0f86ac5ee7,5
user_000074,7b0a63b2-b8e8-490e-b724-1d30cb5edfe3,2
user_000074,7b16e4ca-a204-4158-8293-20cb44c11d88,5
user_000074,7b29dcf8-ef5f-4656-a3ba-07d9b4c343d3,2
user_000074,90cc2464-234e-4da0-b39b-576f36e633bc,5
user_000074,91823f68-5bbf-4ae7-ab1d-e003046e0db3,3
user_000074,97240b0b-60c7-4a35-af56-7bf1b1055497,3
user_000074,987fc4c9-2c99-4f6c-949b-8da8019769a8,2
user_000074,9bf79f68-c064-44a1-8c2c-5764f1d7c016,2
user_000074,9f4551c6-1324-4ac5-b3fe-a5c5cfacd54d,5
user_000074,9f9953f0-68bb-4ce3-aace-2f44c87f0aa3,5
user_000074,a32e4aac-1db8-4dc6-be34-a813c4530627,3
user_000074,a5ee1ebe-a645-45d2-8319-d101fe62e581,5
user_000074,a74b1b7f-71a5-4011-9441-d0b5e4122711,3
user_000074,ad45a94c-8afb-4091-afc4-829b6d52c3c1,2
user_000074,adcc57a0-2242-4b69-80e8-a51687ea3d2d,2
user_000074,b09b5127-c62e-4bb2-b790-1e4aa18749ed,2
user_000074,b45335d1-5219-4262-a44d-936aa36eeaed,3
user_000074,b60527cc-54f3-4bbe-a01b-dcf34c95ae14,3
user_000074,b6b497a1-0959-462f-8010-66e0cef3f11b,2
user_000074,b8c5cc4f-239f-4e02-b46f-b040b77c2030,2
user_000074,bd8f19ba-c3e9-410c-9253-e4d997a0c310,3
user_000074,be4f6406-88fb-4a8f-bea6-ba8a7cb7b2ac,5
user_000074,bed5e193-573f-4378-98a6-020a8fac350c,2
user_000074,c0b2500e-0cef-4130-869d-732b23ed9df5,5
user_000074,c7437df4-6fac-4c89-99ae-f8640f268222,2
user_000074,c9f22e9b-dd23-46ea-b45d-b1836582dac5,5
user_000074,caaaf081-d31b-4367-ae96-3f2582dbe9e2,5
user_000074,cb759ba4-2ce4-4e42-a083-2710db4a007f,2
user_000074,cbdbfa40-a839-4fa2-a5e1-dbd6e84fe1fd,2
user_000074,cd71e6e9-42bb-4a1a-b5ce-17f41682b3e2,3
user_000074,cf758367-3438-46f7-8310-c0ef749e5665,2
user_000074,d10822a1-52d0-4aea-b5d0-ca022820d64b,2
user_000074,d1785218-d8f4-4a83-a33d-8cf737eef918,5
user_000074,da5e774b-026a-4117-82a4-11d246c05a8b,2
user_000074,dbac84f1-c082-46c5-87f5-361d2891f0d8,5
user_000074,dfdae2ad-92b8-4409-9b62-3f7aca5b0606,3
user_000074,e0443586-8830-4b7a-91c1-d6876c16d669,2
user_000074,e3e4e534-30cd-4979-bcc5-a75c49802f57,5
user_000074,e5d87018-16a1-4a05-acfd-6a4809ac62f6,5
user_000074,e7d1dc45-d4f1-4112-9aa1-b92494f63fa2,2
user_000074,ea4dfa26-f633-4da6-a52a-f49ea4897b58,2
user_000074,ea9078ef-20ca-4506-81ea-2ae5fe3a42e8,3
user_000074,eab8228c-a9c8-4ddb-a93d-ffca74a379bf,5
user_000074,eb7861ed-906d-44a5-a865-788a9b4b180d,4
user_000074,efa2c11a-1a35-4b60-bc1b-66d37de88511,4
user_000074,f1df0431-9250-4ec8-95d8-f19ce7cf7fb6,2
user_000074,f2a5a441-bc7a-43c3-bdbe-c6c4c8010c48,2
user_000074,f33afb93-8d58-49e6-8546-957a41066ae0,2
user_000074,f3e2ad21-900e-46a0-8597-2a3e457a7c27,2
user_000074,f7a4cfeb-ac96-4b12-99af-df7d0e413cb4,2
user_000074,fb5ee67e-e31a-40cf-8b06-5f1a0f53529a,2
user_000074,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,2
user_000074,fbb375f9-48bb-4635-824e-4120273b3ba7,5
user_000084,122d63fc-8671-43e4-9752-34e846d62a9c,2
user_000084,125948ec-7f91-4d1a-8b83-accbf50fae3d,5
user_000084,164f0d73-1234-4e2c-8743-d77bf2191051,2
user_000084,1c70a3fc-fa3c-4be1-8b55-c3192db8a884,4
user_000084,21e3292e-dac8-4609-b57d-402f926aa41f,2
user_000084,29eead4d-3793-4625-8727-c03edbb38b8b,4
user_000084,3deeb747-c228-4d33-9892-f0aa081783c3,2
user_000084,44cf61b8-5197-448a-b82b-cef6ee89fac5,2
user_000084,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,5
user_000084,5a8e07d5-d932-4484-a7f7-e700793a9c94,2
user_000084,5be7d200-5499-4bba-b29b-1ac554199d23,4
